"WorkstationGroupID","WorkstationID","TranID","BeginDateTime","OperatorID","Items"
1,22,19021310602211,"2019-02-13T08:09:29",342,"OperatorUnLock"
1,22,19021310602214,"2019-02-13T08:11:13",342,"OperatorLock"
1,22,19021310602215,"2019-02-13T08:12:37",342,"OperatorUnLock"
1,22,19021310602217,"2019-02-13T08:13:31",342,"OperatorLock"
1,22,19021310602218,"2019-02-13T08:14:18",342,"OperatorUnLock"
1,22,19021310602222,"2019-02-13T08:19:18",342,"OperatorLock"
1,4,1902131060478,"2019-02-13T08:20:49",332,"OperatorLock"
1,22,19021310602223,"2019-02-13T08:21:14",342,"OperatorUnLock"
1,22,19021310602226,"2019-02-13T08:22:08",342,"OperatorLock"
1,22,19021310602227,"2019-02-13T08:22:25",342,"OperatorUnLock"
1,4,1902131060479,"2019-02-13T08:23:01",332,"OperatorUnLock"
1,22,19021310602229,"2019-02-13T08:23:54",342,"OperatorLock"
1,22,19021310602230,"2019-02-13T08:24:35",342,"OperatorUnLock"
1,22,19021310602247,"2019-02-13T08:36:38",342,"OperatorLock"
1,22,19021310602248,"2019-02-13T08:36:43",342,"OperatorUnLock"
1,22,19021310602251,"2019-02-13T08:39:21",342,"OperatorLock"
1,4,1902131060499,"2019-02-13T08:42:10",332,"OperatorLock"
1,22,19021310602252,"2019-02-13T08:42:47",342,"OperatorUnLock"
1,4,19021310604100,"2019-02-13T08:43:20",332,"OperatorUnLock"
1,21,1902131060219,"2019-02-13T09:10:05",338,"OperatorSignOn"
1,5,1902131060524,"2019-02-13T09:23:40",101,"OperatorUnLock"
1,5,1902131060528,"2019-02-13T09:24:38",101,"OperatorLock"
1,4,19021310604134,"2019-02-13T09:25:24",332,"OperatorLock"
1,4,19021310604135,"2019-02-13T09:26:18",332,"OperatorUnLock"
1,22,19021310602294,"2019-02-13T09:28:26",342,"OperatorLock"
1,22,19021310602295,"2019-02-13T09:28:38",342,"OperatorUnLock"
1,20,1902131060202,"2019-02-13T09:30:45",328,"OperatorSignOn"
1,20,1902131060207,"2019-02-13T09:32:08",328,"OperatorLock"
1,20,1902131060208,"2019-02-13T09:32:27",328,"OperatorUnLock"
1,20,19021310602013,"2019-02-13T09:36:03",328,"OperatorLock"
1,4,19021310604147,"2019-02-13T09:36:24",332,"OperatorLock"
1,22,190213106022107,"2019-02-13T09:36:53",342,"OperatorLock"
1,4,19021310604148,"2019-02-13T09:36:43",332,"OperatorUnLock"
1,22,190213106022108,"2019-02-13T09:37:06",342,"OperatorUnLock"
1,20,19021310602014,"2019-02-13T09:37:34",328,"OperatorUnLock"
1,20,19021310602017,"2019-02-13T09:38:00",328,"OperatorLock"
1,20,19021310602018,"2019-02-13T09:38:16",328,"OperatorUnLock"
1,4,19021310604155,"2019-02-13T09:39:22",332,"OperatorLock"
1,4,19021310604156,"2019-02-13T09:40:00",332,"OperatorUnLock"
1,20,19021310602021,"2019-02-13T09:40:03",328,"OperatorLock"
1,20,19021310602022,"2019-02-13T09:40:09",328,"OperatorUnLock"
1,20,19021310602027,"2019-02-13T09:44:03",328,"OperatorLock"
1,20,19021310602028,"2019-02-13T09:44:32",328,"OperatorUnLock"
1,4,19021310604165,"2019-02-13T09:47:31",332,"OperatorLock"
1,4,19021310604166,"2019-02-13T09:50:49",332,"OperatorUnLock"
1,4,19021310604169,"2019-02-13T09:51:37",332,"OperatorLock"
1,22,190213106022126,"2019-02-13T09:53:05",342,"OperatorLock"
1,4,19021310604170,"2019-02-13T09:53:32",332,"OperatorUnLock"
1,22,190213106022127,"2019-02-13T09:54:12",342,"OperatorUnLock"
1,4,19021310604172,"2019-02-13T09:54:40",332,"OperatorLock"
1,4,19021310604173,"2019-02-13T09:56:26",332,"OperatorUnLock"
1,3,190213106032,"2019-02-13T09:59:58",346,"OperatorSignOn"
1,4,19021310604180,"2019-02-13T10:00:51",332,"OperatorSignOff"
1,3,190213106034,"2019-02-13T10:02:01",346,"OperatorSignOff"
1,21,19021310602161,"2019-02-13T10:02:18",338,"OperatorSignOff"
1,4,19021310604182,"2019-02-13T10:01:55",346,"OperatorSignOn"
1,20,19021310602047,"2019-02-13T10:01:44",328,"OperatorLock"
1,20,19021310602048,"2019-02-13T10:02:48",328,"OperatorUnLock"
1,4,19021310604185,"2019-02-13T10:03:14",346,"OperatorLock"
1,20,19021310602052,"2019-02-13T10:03:59",328,"OperatorLock"
1,20,19021310602053,"2019-02-13T10:04:47",328,"OperatorUnLock"
1,4,19021310604186,"2019-02-13T10:05:33",346,"OperatorUnLock"
1,20,19021310602062,"2019-02-13T10:10:08",328,"OperatorLock"
1,20,19021310602063,"2019-02-13T10:10:23",328,"OperatorUnLock"
1,20,19021310602067,"2019-02-13T10:11:52",328,"OperatorLock"
1,20,19021310602068,"2019-02-13T10:12:15",328,"OperatorUnLock"
1,20,19021310602070,"2019-02-13T10:13:46",328,"OperatorLock"
1,20,19021310602071,"2019-02-13T10:13:59",328,"OperatorUnLock"
1,21,19021310602163,"2019-02-13T10:17:43",338,"OperatorSignOn"
1,20,19021310602086,"2019-02-13T10:24:06",328,"OperatorLock"
1,20,19021310602087,"2019-02-13T10:24:24",328,"OperatorUnLock"
1,4,19021310604215,"2019-02-13T10:26:27",346,"OperatorLock"
1,4,19021310604216,"2019-02-13T10:29:24",346,"OperatorUnLock"
1,8,190213106082,"2019-02-13T10:32:12",10,"OperatorSignOn"
1,8,190213106084,"2019-02-13T10:32:15",10,"OperatorSignOff"
1,7,1902131060717,"2019-02-13T10:32:43",10,"OperatorSignOn"
1,7,1902131060719,"2019-02-13T10:32:56",10,"OperatorSignOff"
1,3,190213106036,"2019-02-13T10:33:12",332,"OperatorSignOn"
1,3,190213106038,"2019-02-13T10:33:19",332,"OperatorSignOff"
1,4,19021310604222,"2019-02-13T10:33:37",346,"OperatorLock"
1,7,1902131060721,"2019-02-13T10:34:28",332,"OperatorSignOn"
1,4,19021310604223,"2019-02-13T10:35:45",346,"OperatorUnLock"
1,4,19021310604225,"2019-02-13T10:36:13",346,"OperatorLock"
1,7,1902131060724,"2019-02-13T10:36:47",332,"OperatorLock"
1,4,19021310604226,"2019-02-13T10:36:44",346,"OperatorUnLock"
1,7,1902131060725,"2019-02-13T10:37:30",332,"OperatorUnLock"
1,7,1902131060727,"2019-02-13T10:38:01",332,"OperatorLock"
1,7,1902131060728,"2019-02-13T10:40:44",332,"OperatorUnLock"
1,4,19021310604233,"2019-02-13T10:42:03",346,"OperatorLock"
1,4,19021310604234,"2019-02-13T10:47:01",346,"OperatorUnLock"
1,20,190213106020113,"2019-02-13T10:47:52",328,"OperatorLock"
1,20,190213106020114,"2019-02-13T10:48:02",328,"OperatorUnLock"
1,20,190213106020123,"2019-02-13T10:52:59",328,"OperatorLock"
1,20,190213106020124,"2019-02-13T10:53:35",328,"OperatorUnLock"
1,4,19021310604251,"2019-02-13T10:54:23",346,"OperatorLock"
1,21,190213106021108,"2019-02-13T10:56:00",338,"OperatorSignOff"
1,4,19021310604252,"2019-02-13T10:55:40",346,"OperatorUnLock"
1,4,19021310604257,"2019-02-13T10:58:28",346,"OperatorLock"
1,22,190213106022197,"2019-02-13T10:59:33",342,"OperatorLock"
1,22,190213106022198,"2019-02-13T10:59:57",342,"OperatorUnLock"
1,4,19021310604258,"2019-02-13T11:01:15",346,"OperatorUnLock"
1,20,190213106020140,"2019-02-13T11:02:24",328,"OperatorLock"
1,20,190213106020141,"2019-02-13T11:03:18",328,"OperatorUnLock"
1,7,1902131060758,"2019-02-13T11:07:16",332,"OperatorLock"
1,7,1902131060759,"2019-02-13T11:08:17",332,"OperatorUnLock"
1,20,190213106020149,"2019-02-13T11:07:40",328,"OperatorLock"
1,20,190213106020150,"2019-02-13T11:07:57",328,"OperatorUnLock"
1,4,19021310604276,"2019-02-13T11:15:28",346,"OperatorLock"
1,4,19021310604277,"2019-02-13T11:17:57",346,"OperatorUnLock"
1,7,1902131060770,"2019-02-13T11:19:07",332,"OperatorLock"
1,20,190213106020163,"2019-02-13T11:18:33",328,"OperatorLock"
1,4,19021310604279,"2019-02-13T11:19:20",346,"OperatorLock"
1,20,190213106020164,"2019-02-13T11:19:09",328,"OperatorUnLock"
1,7,1902131060771,"2019-02-13T11:20:52",332,"OperatorUnLock"
1,4,19021310604280,"2019-02-13T11:20:51",346,"OperatorUnLock"
1,4,19021310604284,"2019-02-13T11:21:41",346,"OperatorLock"
1,4,19021310604285,"2019-02-13T11:21:58",346,"OperatorUnLock"
1,22,190213106022221,"2019-02-13T11:24:05",342,"OperatorSignOff"
1,20,190213106020172,"2019-02-13T11:26:37",328,"OperatorLock"
1,20,190213106020173,"2019-02-13T11:27:27",328,"OperatorUnLock"
1,21,190213106021110,"2019-02-13T11:28:30",338,"OperatorSignOn"
1,5,1902131060529,"2019-02-13T11:30:55",101,"OperatorUnLock"
1,8,190213106086,"2019-02-13T11:32:37",114,"OperatorSignOn"
1,20,190213106020195,"2019-02-13T11:40:34",328,"OperatorLock"
1,8,1902131060823,"2019-02-13T11:41:08",114,"OperatorSignOff"
1,20,190213106020196,"2019-02-13T11:41:22",328,"OperatorUnLock"
1,8,1902131060825,"2019-02-13T11:45:31",114,"OperatorSignOn"
1,4,19021310604311,"2019-02-13T11:46:53",346,"OperatorLock"
1,4,19021310604312,"2019-02-13T11:47:22",346,"OperatorUnLock"
1,22,190213106022223,"2019-02-13T11:53:44",342,"OperatorSignOn"
1,20,190213106020208,"2019-02-13T11:53:03",328,"OperatorLock"
1,20,190213106020209,"2019-02-13T11:53:25",328,"OperatorUnLock"
1,20,190213106020213,"2019-02-13T11:55:16",328,"OperatorLock"
1,20,190213106020214,"2019-02-13T11:55:37",328,"OperatorUnLock"
1,8,1902131060841,"2019-02-13T11:57:50",114,"OperatorSignOff"
1,20,190213106020221,"2019-02-13T12:00:29",328,"OperatorSignOff"
1,4,19021310604337,"2019-02-13T12:06:56",346,"OperatorLock"
1,5,1902131060571,"2019-02-13T12:08:11",101,"OperatorLock"
1,4,19021310604338,"2019-02-13T12:08:22",346,"OperatorUnLock"
1,20,190213106020223,"2019-02-13T12:31:20",328,"OperatorSignOn"
1,20,190213106020225,"2019-02-13T12:31:51",328,"OperatorLock"
1,20,190213106020226,"2019-02-13T12:32:01",328,"OperatorUnLock"
1,5,1902131060572,"2019-02-13T12:32:49",101,"OperatorUnLock"
1,5,1902131060574,"2019-02-13T12:33:04",101,"OperatorSignOff"
1,6,190213106062,"2019-02-13T12:33:13",10,"OperatorSignOn"
1,6,190213106064,"2019-02-13T12:33:13",10,"OperatorSignOff"
1,8,1902131060843,"2019-02-13T12:34:31",10,"OperatorSignOn"
1,8,1902131060845,"2019-02-13T12:34:48",10,"OperatorSignOff"
1,20,190213106020232,"2019-02-13T12:35:28",328,"OperatorLock"
1,20,190213106020233,"2019-02-13T12:35:53",328,"OperatorUnLock"
1,20,190213106020268,"2019-02-13T12:58:07",328,"OperatorLock"
1,20,190213106020269,"2019-02-13T12:59:06",328,"OperatorUnLock"
1,8,1902131060847,"2019-02-13T13:02:31",10,"OperatorSignOn"
1,8,1902131060849,"2019-02-13T13:02:43",10,"OperatorSignOff"
1,20,190213106020274,"2019-02-13T13:04:05",328,"OperatorLock"
1,7,19021310607174,"2019-02-13T13:05:01",332,"OperatorSignOff"
1,20,190213106020275,"2019-02-13T13:04:23",328,"OperatorUnLock"
1,7,19021310607176,"2019-02-13T13:05:32",114,"OperatorSignOn"
1,20,190213106020284,"2019-02-13T13:09:07",328,"OperatorLock"
1,20,190213106020285,"2019-02-13T13:09:20",328,"OperatorUnLock"
1,20,190213106020294,"2019-02-13T13:15:57",328,"OperatorLock"
1,20,190213106020295,"2019-02-13T13:16:11",328,"OperatorUnLock"
1,4,19021310604423,"2019-02-13T13:17:42",346,"OperatorLock"
1,4,19021310604424,"2019-02-13T13:18:28",346,"OperatorUnLock"
1,20,190213106020304,"2019-02-13T13:21:05",328,"OperatorLock"
1,20,190213106020305,"2019-02-13T13:21:24",328,"OperatorUnLock"
1,7,19021310607203,"2019-02-13T13:26:37",114,"OperatorSignOff"
1,20,190213106020313,"2019-02-13T13:26:25",328,"OperatorLock"
1,20,190213106020314,"2019-02-13T13:26:59",328,"OperatorUnLock"
1,20,190213106020323,"2019-02-13T13:30:38",328,"OperatorLock"
1,20,190213106020324,"2019-02-13T13:30:53",328,"OperatorUnLock"
1,20,190213106020327,"2019-02-13T13:31:27",328,"OperatorLock"
1,20,190213106020328,"2019-02-13T13:31:40",328,"OperatorUnLock"
1,20,190213106020335,"2019-02-13T13:35:47",328,"OperatorLock"
1,20,190213106020336,"2019-02-13T13:36:14",328,"OperatorUnLock"
1,4,19021310604451,"2019-02-13T13:40:52",346,"OperatorLock"
1,4,19021310604452,"2019-02-13T13:41:10",346,"OperatorUnLock"
1,4,19021310604457,"2019-02-13T13:42:59",346,"OperatorLock"
1,22,190213106022344,"2019-02-13T13:43:28",342,"OperatorLock"
1,22,190213106022345,"2019-02-13T13:43:55",342,"OperatorUnLock"
1,4,19021310604458,"2019-02-13T13:44:01",346,"OperatorUnLock"
1,20,190213106020358,"2019-02-13T13:48:24",328,"OperatorLock"
1,20,190213106020359,"2019-02-13T13:48:31",328,"OperatorUnLock"
1,20,190213106020361,"2019-02-13T13:49:49",328,"OperatorLock"
1,20,190213106020362,"2019-02-13T13:49:58",328,"OperatorUnLock"
1,20,190213106020370,"2019-02-13T13:53:41",328,"OperatorLock"
1,20,190213106020371,"2019-02-13T13:54:08",328,"OperatorUnLock"
1,4,19021310604477,"2019-02-13T13:58:55",346,"OperatorLock"
1,7,19021310607205,"2019-02-13T14:00:10",10,"OperatorSignOn"
1,7,19021310607207,"2019-02-13T14:00:23",10,"OperatorSignOff"
1,6,190213106066,"2019-02-13T14:00:07",125,"OperatorSignOn"
1,4,19021310604478,"2019-02-13T14:00:10",346,"OperatorUnLock"
1,6,190213106068,"2019-02-13T14:00:33",125,"OperatorSignOff"
1,4,19021310604481,"2019-02-13T14:01:50",346,"OperatorSignOff"
1,6,1902131060610,"2019-02-13T14:02:29",346,"OperatorSignOn"
1,6,1902131060612,"2019-02-13T14:02:37",346,"OperatorLock"
1,5,1902131060576,"2019-02-13T14:03:06",101,"OperatorSignOn"
1,4,19021310604483,"2019-02-13T14:03:23",125,"OperatorSignOn"
1,23,1902131060232,"2019-02-13T14:04:43",10,"OperatorSignOn"
1,23,1902131060234,"2019-02-13T14:05:13",10,"OperatorSignOff"
1,20,190213106020389,"2019-02-13T14:04:53",328,"OperatorLock"
1,20,190213106020390,"2019-02-13T14:05:30",328,"OperatorUnLock"
1,4,19021310604491,"2019-02-13T14:06:29",125,"OperatorLock"
1,4,19021310604492,"2019-02-13T14:06:59",125,"OperatorUnLock"
1,22,190213106022369,"2019-02-13T14:08:32",342,"OperatorLock"
1,22,190213106022370,"2019-02-13T14:08:50",342,"OperatorUnLock"
1,4,19021310604496,"2019-02-13T14:11:13",125,"OperatorLock"
1,4,19021310604497,"2019-02-13T14:11:48",125,"OperatorUnLock"
1,5,1902131060593,"2019-02-13T14:14:44",101,"OperatorLock"
1,5,1902131060594,"2019-02-13T14:15:43",101,"OperatorUnLock"
1,4,19021310604503,"2019-02-13T14:17:05",125,"OperatorLock"
1,4,19021310604504,"2019-02-13T14:18:14",125,"OperatorUnLock"
1,21,190213106021298,"2019-02-13T14:24:44",338,"OperatorLock"
1,5,19021310605105,"2019-02-13T14:24:33",101,"OperatorLock"
1,21,190213106021299,"2019-02-13T14:25:40",338,"OperatorUnLock"
1,20,190213106020410,"2019-02-13T14:25:44",328,"OperatorLock"
1,20,190213106020411,"2019-02-13T14:26:13",328,"OperatorUnLock"
1,4,19021310604520,"2019-02-13T14:32:17",125,"OperatorLock"
1,20,190213106020423,"2019-02-13T14:33:09",328,"OperatorLock"
1,20,190213106020424,"2019-02-13T14:33:46",328,"OperatorUnLock"
1,4,19021310604521,"2019-02-13T14:35:07",125,"OperatorUnLock"
1,20,190213106020451,"2019-02-13T14:53:18",328,"OperatorSignOff"
1,5,19021310605106,"2019-02-13T15:07:24",101,"OperatorUnLock"
1,5,19021310605107,"2019-02-13T15:07:36",101,"OperatorSignOff"
1,20,190213106020453,"2019-02-13T15:14:37",10,"OperatorSignOn"
1,20,190213106020455,"2019-02-13T15:14:51",10,"OperatorSignOff"
1,5,19021310605109,"2019-02-13T15:16:02",10,"OperatorSignOn"
1,5,19021310605111,"2019-02-13T15:16:14",10,"OperatorSignOff"
1,7,19021310607209,"2019-02-13T15:18:06",119,"OperatorSignOn"
1,13,1902131060132,"2019-02-13T15:18:58",113,"OperatorSignOn"
1,13,19021310601324,"2019-02-13T15:30:41",113,"OperatorSignOff"
1,4,19021310604587,"2019-02-13T15:40:08",125,"OperatorSignOff"
1,7,19021310607245,"2019-02-13T15:44:26",119,"OperatorLock"
1,7,19021310607246,"2019-02-13T15:44:43",119,"OperatorUnLock"
1,7,19021310607247,"2019-02-13T15:44:45",119,"OperatorLock"
1,7,19021310607248,"2019-02-13T15:46:17",119,"OperatorUnLock"
1,6,1902131060613,"2019-02-13T15:51:49",346,"OperatorUnLock"
1,4,19021310604589,"2019-02-13T15:52:05",125,"OperatorSignOn"
1,22,190213106022507,"2019-02-13T15:53:52",342,"OperatorSignOff"
1,4,19021310604595,"2019-02-13T15:53:50",125,"OperatorSignOff"
1,21,190213106021399,"2019-02-13T15:55:36",338,"OperatorSignOff"
1,7,19021310607261,"2019-02-13T15:55:49",119,"OperatorLock"
1,4,19021310604597,"2019-02-13T15:55:54",125,"OperatorSignOn"
1,7,19021310607262,"2019-02-13T15:56:44",119,"OperatorUnLock"
1,13,19021310601326,"2019-02-13T16:02:50",10,"OperatorSignOn"
1,13,19021310601328,"2019-02-13T16:03:02",10,"OperatorSignOff"
1,3,1902131060310,"2019-02-13T16:04:10",113,"OperatorSignOn"
1,3,1902131060320,"2019-02-13T16:08:51",113,"OperatorLock"
1,3,1902131060321,"2019-02-13T16:09:23",113,"OperatorUnLock"
1,4,19021310604642,"2019-02-13T16:45:42",125,"OperatorLock"
1,3,1902131060382,"2019-02-13T16:47:00",113,"OperatorSignOff"
1,4,19021310604643,"2019-02-13T16:46:42",125,"OperatorUnLock"
1,6,19021310606104,"2019-02-13T16:53:09",346,"OperatorLock"
1,6,19021310606105,"2019-02-13T16:54:26",346,"OperatorUnLock"
1,4,19021310604660,"2019-02-13T17:01:50",125,"OperatorLock"
1,4,19021310604661,"2019-02-13T17:03:09",125,"OperatorUnLock"
1,6,19021310606118,"2019-02-13T17:04:07",346,"OperatorLock"
1,6,19021310606119,"2019-02-13T17:04:15",346,"OperatorUnLock"
1,8,1902131060851,"2019-02-13T17:08:24",10,"OperatorSignOn"
1,8,1902131060853,"2019-02-13T17:08:35",10,"OperatorSignOff"
1,4,19021310604667,"2019-02-13T17:09:28",125,"OperatorSignOff"
1,4,19021310604669,"2019-02-13T17:09:54",145,"OperatorSignOn"
1,7,19021310607385,"2019-02-13T17:29:36",119,"OperatorLock"
1,7,19021310607386,"2019-02-13T17:31:06",119,"OperatorUnLock"
1,3,1902131060384,"2019-02-13T17:32:39",113,"OperatorSignOn"
1,13,19021310601330,"2019-02-13T17:34:22",143,"OperatorSignOn"
1,8,1902131060855,"2019-02-13T17:35:40",330,"OperatorSignOn"
1,20,190213106020457,"2019-02-13T17:38:05",334,"OperatorSignOn"
1,5,19021310605113,"2019-02-13T17:42:53",125,"OperatorSignOn"
1,5,19021310605119,"2019-02-13T17:48:32",125,"OperatorLock"
1,5,19021310605120,"2019-02-13T17:49:20",125,"OperatorUnLock"
1,6,19021310606179,"2019-02-13T17:52:56",346,"OperatorSignOff"
1,13,19021310601362,"2019-02-13T17:53:26",143,"OperatorLock"
1,4,19021310604736,"2019-02-13T17:57:15",145,"OperatorSignOff"
1,8,1902131060881,"2019-02-13T17:57:53",330,"OperatorLock"
1,5,19021310605129,"2019-02-13T17:58:32",125,"OperatorLock"
1,20,190213106020478,"2019-02-13T17:57:48",334,"OperatorSignOff"
1,5,19021310605130,"2019-02-13T18:01:18",125,"OperatorUnLock"
1,7,19021310607415,"2019-02-13T18:01:27",119,"OperatorLock"
1,3,19021310603127,"2019-02-13T18:02:49",113,"OperatorLock"
1,7,19021310607416,"2019-02-13T18:02:52",119,"OperatorUnLock"
1,3,19021310603128,"2019-02-13T18:03:08",113,"OperatorUnLock"
1,3,19021310603136,"2019-02-13T18:08:45",113,"OperatorSignOff"
1,4,19021310604738,"2019-02-13T18:10:23",145,"OperatorSignOn"
1,8,1902131060882,"2019-02-13T18:30:36",330,"OperatorUnLock"
1,13,19021310601363,"2019-02-13T18:35:46",143,"OperatorUnLock"
1,20,190213106020480,"2019-02-13T18:37:17",334,"OperatorSignOn"
1,13,19021310601371,"2019-02-13T18:44:02",143,"OperatorLock"
1,13,19021310601372,"2019-02-13T18:45:04",143,"OperatorUnLock"
1,3,19021310603138,"2019-02-13T18:46:31",10,"OperatorSignOn"
1,3,19021310603140,"2019-02-13T18:46:37",10,"OperatorSignOff"
1,7,19021310607470,"2019-02-13T18:47:59",119,"OperatorSignOff"
1,7,19021310607472,"2019-02-13T18:48:19",113,"OperatorSignOn"
1,13,19021310601389,"2019-02-13T18:52:34",143,"OperatorLock"
1,4,19021310604820,"2019-02-13T19:08:02",145,"OperatorSignOff"
1,8,19021310608137,"2019-02-13T19:24:54",330,"OperatorSignOff"
1,6,19021310606181,"2019-02-13T19:35:40",119,"OperatorSignOn"
1,20,190213106020547,"2019-02-13T19:35:47",334,"OperatorSignOff"
1,5,19021310605234,"2019-02-13T19:38:52",125,"OperatorLock"
1,6,19021310606188,"2019-02-13T19:40:01",119,"OperatorLock"
1,5,19021310605235,"2019-02-13T19:40:44",125,"OperatorUnLock"
1,6,19021310606189,"2019-02-13T19:42:34",119,"OperatorUnLock"
1,6,19021310606192,"2019-02-13T19:44:45",119,"OperatorLock"
1,7,19021310607555,"2019-02-13T19:45:10",113,"OperatorSignOff"
1,6,19021310606193,"2019-02-13T19:45:01",119,"OperatorUnLock"
1,4,19021310604822,"2019-02-13T19:48:42",10,"OperatorSignOn"
1,4,19021310604824,"2019-02-13T19:48:52",10,"OperatorSignOff"
1,6,19021310606202,"2019-02-13T19:51:31",119,"OperatorLock"
1,6,19021310606203,"2019-02-13T19:52:15",119,"OperatorUnLock"
1,6,19021310606204,"2019-02-13T19:52:18",119,"OperatorSignOff"
1,13,19021310601390,"2019-02-13T19:57:00",143,"OperatorUnLock"
1,13,19021310601391,"2019-02-13T19:57:08",143,"OperatorLock"
1,4,19021310604826,"2019-02-13T19:58:36",119,"OperatorSignOn"
1,5,19021310605264,"2019-02-13T20:08:02",125,"OperatorSignOff"
1,3,19021310603142,"2019-02-13T20:14:59",145,"OperatorSignOn"
1,5,19021310605266,"2019-02-13T20:16:13",125,"OperatorSignOn"
1,3,19021310603155,"2019-02-13T20:22:19",145,"OperatorSignOff"
1,20,190213106020549,"2019-02-13T20:39:30",10,"OperatorSignOn"
1,20,190213106020551,"2019-02-13T20:39:44",10,"OperatorSignOff"
1,7,19021310607557,"2019-02-13T20:41:01",10,"OperatorSignOn"
1,7,19021310607559,"2019-02-13T20:41:13",10,"OperatorSignOff"
1,8,19021310608139,"2019-02-13T20:41:06",10,"OperatorSignOn"
1,8,19021310608141,"2019-02-13T20:41:17",10,"OperatorSignOff"
1,4,19021310604895,"2019-02-13T21:01:15",119,"OperatorSignOff"
1,13,19021310601392,"2019-02-13T21:02:00",143,"OperatorUnLock"
1,13,19021310601393,"2019-02-13T21:02:06",143,"OperatorSignOff"
1,5,19021310605312,"2019-02-13T21:04:09",125,"OperatorLock"
1,5,19021310605313,"2019-02-13T21:04:48",125,"OperatorUnLock"
1,5,19021310605316,"2019-02-13T21:05:26",125,"OperatorLock"
1,5,19021310605317,"2019-02-13T21:08:06",125,"OperatorUnLock"
1,4,19021310604897,"2019-02-13T21:20:17",119,"OperatorSignOn"
1,3,19021310603157,"2019-02-13T21:29:24",10,"OperatorSignOn"
1,3,19021310603159,"2019-02-13T21:29:35",10,"OperatorSignOff"
1,20,190213106020553,"2019-02-13T21:31:00",10,"OperatorSignOn"
1,20,190213106020555,"2019-02-13T21:31:18",10,"OperatorSignOff"
1,20,190213106020557,"2019-02-13T21:32:26",601,"OperatorSignOn"
1,20,190213106020562,"2019-02-13T21:35:20",601,"OperatorSignOff"
1,20,190213106020564,"2019-02-13T21:35:41",600,"OperatorSignOn"
1,20,190213106020574,"2019-02-13T21:42:16",600,"OperatorSignOff"
8,17,190213106017404,"2019-02-13T21:44:56",267,"OperatorSignOff"
8,18,190213106018404,"2019-02-13T21:45:16",268,"OperatorSignOff"
1,20,190213106020576,"2019-02-13T21:48:57",10,"OperatorSignOn"
1,20,190213106020578,"2019-02-13T21:49:05",10,"OperatorSignOff"
8,19,190213106019479,"2019-02-13T21:50:53",269,"OperatorSignOff"
1,5,19021310605371,"2019-02-13T22:02:18",125,"OperatorLock"
1,5,19021310605372,"2019-02-13T22:03:35",125,"OperatorUnLock"
1,5,19021310605373,"2019-02-13T22:03:38",125,"OperatorSignOff"
1,4,19021310604945,"2019-02-13T22:06:02",119,"OperatorSignOff"
8,19,1902141060192,"2019-02-14T06:21:52",269,"OperatorSignOn"
8,18,1902141060182,"2019-02-14T06:21:40",268,"OperatorSignOn"
8,17,1902141060172,"2019-02-14T06:22:03",267,"OperatorSignOn"
1,4,190214106042,"2019-02-14T07:03:53",332,"OperatorSignOn"
1,20,1902141060202,"2019-02-14T07:03:53",131,"OperatorSignOn"
1,4,190214106047,"2019-02-14T07:06:03",332,"OperatorLock"
1,4,190214106048,"2019-02-14T07:09:51",332,"OperatorUnLock"
