"WorkstationGroupID","WorkstationID","TranID","BeginDateTime","OperatorID","Items"
1,4,19032810604934,"2019-03-28T22:08:59",114,"OperatorSignOff"
8,19,1903291060192,"2019-03-29T06:19:38",269,"OperatorSignOn"
8,18,1903291060182,"2019-03-29T06:19:31",268,"OperatorSignOn"
8,17,1903291060172,"2019-03-29T06:20:59",267,"OperatorSignOn"
1,4,190329106042,"2019-03-29T07:04:49",133,"OperatorSignOn"
1,7,190329106072,"2019-03-29T07:08:15",108,"OperatorSignOn"
1,7,190329106076,"2019-03-29T07:09:59",108,"OperatorSignOff"
1,4,1903291060411,"2019-03-29T07:09:36",133,"OperatorLock"
1,7,190329106078,"2019-03-29T07:10:27",108,"OperatorSignOn"
1,4,1903291060412,"2019-03-29T07:11:09",133,"OperatorUnLock"
1,2,190329106022,"2019-03-29T07:22:29",125,"OperatorSignOn"
1,4,1903291060435,"2019-03-29T07:31:56",133,"OperatorSignOff"
1,4,1903291060437,"2019-03-29T07:32:33",133,"OperatorSignOn"
1,12,1903291060122,"2019-03-29T08:02:13",111,"OperatorSignOn"
1,2,1903291060238,"2019-03-29T08:03:10",125,"OperatorSignOff"
1,4,1903291060462,"2019-03-29T08:02:59",133,"OperatorLock"
1,4,1903291060463,"2019-03-29T08:05:23",133,"OperatorUnLock"
1,2,1903291060240,"2019-03-29T08:11:47",125,"OperatorSignOn"
1,1,190329106012,"2019-03-29T08:12:55",10,"OperatorSignOn"
1,1,190329106014,"2019-03-29T08:15:07",10,"OperatorSignOff"
1,1,190329106016,"2019-03-29T08:15:35",10,"OperatorSignOn"
1,1,190329106018,"2019-03-29T08:16:52",10,"OperatorSignOff"
1,8,190329106082,"2019-03-29T08:19:25",10,"OperatorSignOn"
1,8,190329106086,"2019-03-29T08:23:05",10,"OperatorSignOff"
1,4,1903291060484,"2019-03-29T08:23:01",133,"OperatorLock"
1,4,1903291060485,"2019-03-29T08:23:54",133,"OperatorUnLock"
1,2,1903291060270,"2019-03-29T08:37:45",125,"OperatorSignOff"
1,2,1903291060272,"2019-03-29T08:45:32",125,"OperatorSignOn"
1,1,1903291060110,"2019-03-29T08:45:50",10,"OperatorSignOn"
1,1,1903291060112,"2019-03-29T08:46:05",10,"OperatorSignOff"
1,6,190329106062,"2019-03-29T09:00:01",323,"OperatorSignOn"
1,6,190329106064,"2019-03-29T09:00:24",323,"OperatorSignOff"
1,5,190329106052,"2019-03-29T09:02:16",323,"OperatorSignOn"
1,22,1903291060222,"2019-03-29T09:08:41",119,"OperatorSignOn"
1,5,1903291060522,"2019-03-29T09:30:15",323,"OperatorLock"
1,5,1903291060523,"2019-03-29T09:30:30",323,"OperatorUnLock"
1,7,19032910607142,"2019-03-29T09:33:15",108,"OperatorSignOff"
1,13,1903291060132,"2019-03-29T09:38:52",603,"OperatorSignOn"
1,7,19032910607144,"2019-03-29T09:43:24",108,"OperatorSignOn"
1,13,19032910601310,"2019-03-29T09:44:05",603,"OperatorSignOff"
1,2,19032910602127,"2019-03-29T09:47:04",125,"OperatorSignOff"
1,2,19032910602129,"2019-03-29T09:50:48",125,"OperatorSignOn"
1,2,19032910602131,"2019-03-29T09:51:09",125,"OperatorSignOff"
1,13,19032910601312,"2019-03-29T10:04:15",603,"OperatorSignOn"
1,2,19032910602133,"2019-03-29T10:21:33",125,"OperatorSignOn"
1,12,190329106012174,"2019-03-29T10:36:22",111,"OperatorSignOff"
1,12,190329106012176,"2019-03-29T10:42:38",111,"OperatorSignOn"
1,1,1903291060114,"2019-03-29T10:46:37",114,"OperatorSignOn"
1,1,1903291060124,"2019-03-29T10:53:45",114,"OperatorSignOff"
1,4,19032910604258,"2019-03-29T10:55:07",133,"OperatorSignOff"
1,4,19032910604260,"2019-03-29T10:55:34",114,"OperatorSignOn"
1,2,19032910602169,"2019-03-29T10:57:47",125,"OperatorLock"
1,2,19032910602170,"2019-03-29T10:58:33",125,"OperatorUnLock"
1,20,1903291060202,"2019-03-29T11:00:26",102,"OperatorSignOn"
1,13,19032910601388,"2019-03-29T11:04:09",603,"OperatorSignOff"
1,2,19032910602183,"2019-03-29T11:08:45",125,"OperatorSignOff"
1,2,19032910602185,"2019-03-29T11:09:14",125,"OperatorSignOn"
1,2,19032910602192,"2019-03-29T11:10:57",125,"OperatorLock"
1,22,190329106022137,"2019-03-29T11:11:39",119,"OperatorLock"
1,2,19032910602193,"2019-03-29T11:12:39",125,"OperatorUnLock"
1,22,190329106022138,"2019-03-29T11:24:23",119,"OperatorUnLock"
1,1,1903291060126,"2019-03-29T11:31:15",10,"OperatorSignOn"
1,1,1903291060128,"2019-03-29T11:31:32",10,"OperatorSignOff"
1,12,190329106012239,"2019-03-29T11:34:09",111,"OperatorSignOff"
1,12,190329106012241,"2019-03-29T11:34:40",133,"OperatorSignOn"
1,3,190329106032,"2019-03-29T11:37:07",10,"OperatorSignOn"
1,3,190329106034,"2019-03-29T11:37:19",10,"OperatorSignOff"
1,20,19032910602048,"2019-03-29T11:37:39",102,"OperatorLock"
1,1,1903291060130,"2019-03-29T11:37:46",104,"OperatorSignOn"
1,8,190329106088,"2019-03-29T11:38:06",385,"OperatorSignOn"
1,20,19032910602049,"2019-03-29T11:44:04",102,"OperatorUnLock"
1,22,190329106022177,"2019-03-29T11:47:28",119,"OperatorSignOff"
1,1,1903291060151,"2019-03-29T11:55:31",104,"OperatorLock"
1,1,1903291060152,"2019-03-29T11:55:57",104,"OperatorUnLock"
1,2,19032910602234,"2019-03-29T11:57:47",125,"OperatorLock"
1,1,1903291060155,"2019-03-29T11:57:40",104,"OperatorSignOff"
1,2,19032910602235,"2019-03-29T11:58:35",125,"OperatorUnLock"
1,20,19032910602073,"2019-03-29T12:03:15",102,"OperatorLock"
1,2,19032910602247,"2019-03-29T12:10:29",125,"OperatorLock"
1,2,19032910602248,"2019-03-29T12:11:27",125,"OperatorUnLock"
1,11,1903291060112,"2019-03-29T12:16:18",10,"OperatorSignOn"
1,11,1903291060114,"2019-03-29T12:16:17",10,"OperatorSignOff"
1,12,190329106012285,"2019-03-29T12:16:13",133,"OperatorSignOff"
1,3,190329106036,"2019-03-29T12:18:13",111,"OperatorSignOn"
1,22,190329106022179,"2019-03-29T12:24:52",119,"OperatorSignOn"
1,2,19032910602267,"2019-03-29T12:31:50",125,"OperatorSignOff"
1,4,19032910604372,"2019-03-29T12:33:36",114,"OperatorLock"
1,8,1903291060866,"2019-03-29T12:34:05",385,"OperatorSignOff"
1,4,19032910604373,"2019-03-29T12:34:23",114,"OperatorUnLock"
1,20,19032910602074,"2019-03-29T12:40:03",102,"OperatorUnLock"
1,20,19032910602076,"2019-03-29T12:40:13",102,"OperatorSignOff"
1,2,19032910602269,"2019-03-29T12:40:21",125,"OperatorSignOn"
1,1,1903291060157,"2019-03-29T12:40:04",104,"OperatorSignOn"
1,8,1903291060868,"2019-03-29T12:40:18",10,"OperatorSignOn"
1,8,1903291060870,"2019-03-29T12:40:26",10,"OperatorSignOff"
1,12,190329106012287,"2019-03-29T12:44:56",10,"OperatorSignOn"
1,12,190329106012289,"2019-03-29T12:45:13",10,"OperatorSignOff"
1,13,19032910601390,"2019-03-29T13:03:14",10,"OperatorSignOn"
1,13,19032910601392,"2019-03-29T13:03:28",10,"OperatorSignOff"
1,7,19032910607377,"2019-03-29T13:11:26",108,"OperatorSignOff"
1,2,19032910602302,"2019-03-29T13:11:22",125,"OperatorLock"
1,2,19032910602303,"2019-03-29T13:12:08",125,"OperatorUnLock"
1,1,19032910601110,"2019-03-29T13:24:59",104,"OperatorSignOff"
1,12,190329106012291,"2019-03-29T13:25:09",133,"OperatorSignOn"
1,4,19032910604429,"2019-03-29T13:27:05",114,"OperatorSignOff"
1,4,19032910604431,"2019-03-29T13:27:34",104,"OperatorSignOn"
1,20,19032910602078,"2019-03-29T13:36:17",112,"OperatorSignOn"
1,2,19032910602331,"2019-03-29T13:42:48",125,"OperatorLock"
1,2,19032910602332,"2019-03-29T13:44:07",125,"OperatorUnLock"
1,4,19032910604454,"2019-03-29T13:44:13",104,"OperatorSignOff"
1,3,1903291060381,"2019-03-29T13:45:47",111,"OperatorSignOff"
1,12,190329106012315,"2019-03-29T13:44:55",133,"OperatorLock"
1,12,190329106012316,"2019-03-29T13:45:59",133,"OperatorUnLock"
1,4,19032910604456,"2019-03-29T13:47:34",104,"OperatorSignOn"
1,3,1903291060383,"2019-03-29T13:54:45",111,"OperatorSignOn"
1,7,19032910607379,"2019-03-29T14:01:25",108,"OperatorSignOn"
1,7,19032910607381,"2019-03-29T14:02:02",108,"OperatorSignOff"
